model,label,lam,seed,params,val_auc,auc,ap,delta_muscle,retrieval_muscle,delta_type,retrieval_type,silhouette_type,per_relation
gcn,"GCN (topology, no relation types)",0.0,3,67328,0.8118181619370132,0.8086370447450573,0.7877226396944871,0.39110198616981506,0.37731958762886597,0.6019324064254761,0.8657502863688431,0.25102025270462036,"{""hasForce"": {""auc"": 0.8501038062283738, ""ap"": 0.8497476510412958, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7638204081632654, ""ap"": 0.7672520115389366, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8398493831116808, ""ap"": 0.8313326500788326, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7869822485207101, ""ap"": 0.7948672856297722, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8190332040488129, ""ap"": 0.7812392179183577, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6930285714285714, ""ap"": 0.6819277472098948, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.907842056932966, ""ap"": 0.9009611244934148, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7349551020408163, ""ap"": 0.7265598043428241, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,4,67328,0.8112403081214116,0.7903629552549427,0.7672272829039191,0.3646823465824127,0.40801832760595647,0.609265923500061,0.8517754868270332,0.2171754240989685,"{""hasForce"": {""auc"": 0.8202422145328719, ""ap"": 0.8169715642677912, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6969142857142857, ""ap"": 0.6770211959161159, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.7812850504726807, ""ap"": 0.7787277338209806, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8150887573964497, ""ap"": 0.834130971535276, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8029944702917932, ""ap"": 0.7727011000582138, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7095183673469387, ""ap"": 0.715252675318289, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.905665748393021, ""ap"": 0.8898096228680689, ""neg_fail"": 0.0030303029343485832, ""n_test"": 330}, ""targets"": {""auc"": 0.7047510204081633, ""ap"": 0.6498900126563616, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,5,67328,0.8196204501371878,0.808341311134235,0.7854092625072365,0.37994083762168884,0.41695303550973656,0.5943131446838379,0.8760595647193585,0.2549457550048828,"{""hasForce"": {""auc"": 0.872006920415225, ""ap"": 0.8498300979895821, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6663836734693878, ""ap"": 0.6369382194273037, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8505447844896651, ""ap"": 0.8405417712570915, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8313609467455622, ""ap"": 0.8272134932749313, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8130735029798506, ""ap"": 0.7743711985636056, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.724865306122449, ""ap"": 0.7432077829951614, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9134986225895316, ""ap"": 0.9022537607781047, ""neg_fail"": 0.0030303029343485832, ""n_test"": 330}, ""targets"": {""auc"": 0.7221877551020408, ""ap"": 0.6820671260135214, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,6,67328,0.82035475345745,0.8114085327783558,0.7882925801066949,0.36215826869010925,0.38556701030927837,0.6378345489501953,0.8882016036655211,0.269915372133255,"{""hasForce"": {""auc"": 0.8697231833910034, ""ap"": 0.844669512473087, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7217632653061223, ""ap"": 0.6709856815515054, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8124098702131068, ""ap"": 0.8124864236656798, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8491124260355031, ""ap"": 0.8473712060582834, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8078705893482169, ""ap"": 0.7930133242644203, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7129469387755102, ""ap"": 0.7118979739857769, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9203581267217631, ""ap"": 0.9018707891898037, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7661714285714286, ""ap"": 0.7379017193999553, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,7,67328,0.8223070077602319,0.8158389177939647,0.7882059855220233,0.39253148436546326,0.36838487972508593,0.6273512840270996,0.8655211912943872,0.2731596529483795,"{""hasForce"": {""auc"": 0.8681660899653979, ""ap"": 0.8662631239634189, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6953795918367347, ""ap"": 0.6821171821693439, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8547908988944081, ""ap"": 0.8577290277249587, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8062130177514794, ""ap"": 0.7320138154965934, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8165392454485256, ""ap"": 0.7842644820818858, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7014530612244898, ""ap"": 0.6923294799610088, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9280348943985307, ""ap"": 0.9214817506049987, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7571918367346938, ""ap"": 0.7119306688576386, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,8,67328,0.8202479304085687,0.8051535900104059,0.7817123418727393,0.38505756855010986,0.3967926689576174,0.6127864122390747,0.8604810996563574,0.2355777472257614,"{""hasForce"": {""auc"": 0.8778892733564013, ""ap"": 0.874718713921616, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6963918367346938, ""ap"": 0.6843522126876322, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.7663835923730172, ""ap"": 0.7505859221532384, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8609467455621301, ""ap"": 0.8371024463865537, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.799735124396935, ""ap"": 0.7582650384669325, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7086040816326531, ""ap"": 0.6943168071030609, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9261570247933885, ""ap"": 0.9044274882728317, ""neg_fail"": 0.0030303029343485832, ""n_test"": 330}, ""targets"": {""auc"": 0.7521632653061224, ""ap"": 0.7311853281096488, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,9,67328,0.829197514976255,0.8242946930280958,0.7927891396804188,0.36965852975845337,0.3919816723940435,0.5894193649291992,0.8607101947308133,0.23850496113300323,"{""hasForce"": {""auc"": 0.8703114186851212, ""ap"": 0.8718372706902648, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7184979591836735, ""ap"": 0.6617262654972758, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8765422207979491, ""ap"": 0.8745238511073591, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8831360946745562, ""ap"": 0.8819637713760247, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.822223751085732, ""ap"": 0.7771826113027864, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6941061224489795, ""ap"": 0.6665810572133434, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9354820936639119, ""ap"": 0.9296465825775584, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.768457142857143, ""ap"": 0.7257158360529191, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,10,67328,0.81639725389063,0.8039987513007284,0.7891466016863464,0.37208303809165955,0.4002290950744559,0.6836302280426025,0.8756013745704467,0.29287031292915344,"{""hasForce"": {""auc"": 0.7902768166089966, ""ap"": 0.788082523829917, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.737861224489796, ""ap"": 0.664295362121779, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8356433263900015, ""ap"": 0.8462860040440615, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8905325443786983, ""ap"": 0.9069839268944042, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7798092551663642, ""ap"": 0.7737478729465548, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7168, ""ap"": 0.7403229042520418, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9418181818181819, ""ap"": 0.9361270937492085, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7381551020408162, ""ap"": 0.7003029459311209, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,11,67328,0.8300108841752166,0.809471383975026,0.7798416644788364,0.38900405168533325,0.38900343642611684,0.6152948141098022,0.8627720504009164,0.23033425211906433,"{""hasForce"": {""auc"": 0.8445328719723184, ""ap"": 0.8193333479206023, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6810775510204081, ""ap"": 0.6345090828501128, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8094856593494634, ""ap"": 0.8084127053652403, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8683431952662721, ""ap"": 0.8611656582534094, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8367919092543065, ""ap"": 0.7833533533717165, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7039673469387755, ""ap"": 0.6962546804095203, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9150137741046833, ""ap"": 0.902056532819655, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7880489795918366, ""ap"": 0.7594452008128496, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,12,67328,0.8421071224898687,0.8142414151925078,0.783902095597065,0.36347097158432007,0.384192439862543,0.61064213514328,0.8634593356242841,0.2664853036403656,"{""hasForce"": {""auc"": 0.8374048442906574, ""ap"": 0.8356159460777319, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7230693877551021, ""ap"": 0.6848806857882515, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8223842332959462, ""ap"": 0.8236247383298303, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8934911242603549, ""ap"": 0.9055589539883806, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8114911292472545, ""ap"": 0.7752760483405429, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6893061224489795, ""ap"": 0.681424802996139, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9223875114784206, ""ap"": 0.9042397487832339, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7915102040816326, ""ap"": 0.7271326907085827, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,13,67328,0.834263619097606,0.8107169614984393,0.7906383563356015,0.3892841339111328,0.4016036655211913,0.6020822525024414,0.8790378006872852,0.2451273798942566,"{""hasForce"": {""auc"": 0.8428027681660901, ""ap"": 0.8534246009455748, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6779102040816326, ""ap"": 0.6397181375920571, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8545505527960263, ""ap"": 0.8601275538190761, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.908284023668639, ""ap"": 0.8806692645173345, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8107257419526835, ""ap"": 0.7819000058334078, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7003428571428572, ""ap"": 0.6903247510647925, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9309550045913682, ""ap"": 0.9234469774554536, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7549061224489797, ""ap"": 0.722161140291685, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,14,67328,0.8236216882752032,0.8128899063475546,0.7937829096410174,0.3740594685077667,0.3974799541809851,0.5874451398849487,0.8611683848797251,0.23599883913993835,"{""hasForce"": {""auc"": 0.8491003460207612, ""ap"": 0.8685024516541898, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6676244897959184, ""ap"": 0.6169747686131841, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8248678096458901, ""ap"": 0.8118404085436604, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8032544378698225, ""ap"": 0.809523073638472, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8471461373741196, ""ap"": 0.7929460495741143, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7082448979591837, ""ap"": 0.6840620679010705, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9055463728191002, ""ap"": 0.9027184368287364, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.787134693877551, ""ap"": 0.7790221031549673, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,15,67328,0.8353856816740434,0.816390634755463,0.7851906399962998,0.3635598123073578,0.372737686139748,0.62714022397995,0.8735395189003436,0.2588973641395569,"{""hasForce"": {""auc"": 0.8641868512110726, ""ap"": 0.8579687111812976, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7261387755102041, ""ap"": 0.7080250597752034, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8247075789136357, ""ap"": 0.8030385771600612, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8668639053254437, ""ap"": 0.7924298652061862, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.7980237528057035, ""ap"": 0.7376594017297162, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7018448979591836, ""ap"": 0.7165210925163492, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9319008264462809, ""ap"": 0.9146181632366872, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.776130612244898, ""ap"": 0.7508763612672397, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,16,67328,0.8263040402664017,0.8074151925078042,0.7859309207705715,0.3581199645996094,0.38671248568155786,0.656062662601471,0.8778923253150057,0.26462191343307495,"{""hasForce"": {""auc"": 0.8640138408304499, ""ap"": 0.8458090248455981, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6650122448979592, ""ap"": 0.6064342854478053, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8397692677455536, ""ap"": 0.839007125701084, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.9541420118343195, ""ap"": 0.9532848394019259, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8119727212528273, ""ap"": 0.7826491447253556, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6546612244897958, ""ap"": 0.6726551011333838, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9414600550964187, ""ap"": 0.9328313167770117, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7575836734693877, ""ap"": 0.715854273004239, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,17,67328,0.8153820143630739,0.8082312174817897,0.7773506202773681,0.3561032712459564,0.3702176403207331,0.6338583827018738,0.8712485681557847,0.24932986497879028,"{""hasForce"": {""auc"": 0.8627681660899654, ""ap"": 0.8503757678514329, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6809795918367347, ""ap"": 0.6317331947625052, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8571142445120975, ""ap"": 0.854950525613192, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8091715976331361, ""ap"": 0.8066619495516358, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8000017199714486, ""ap"": 0.7685902980221349, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6774530612244897, ""ap"": 0.6526391790436186, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9299265381083562, ""ap"": 0.903418785957576, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7774040816326531, ""ap"": 0.7416495418821178, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,18,67328,0.8301278007405276,0.8305211238293444,0.8017722924971022,0.37612518668174744,0.38098510882016035,0.6291592121124268,0.8733104238258877,0.26005807518959045,"{""hasForce"": {""auc"": 0.8754671280276816, ""ap"": 0.8725141651270388, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7310040816326531, ""ap"": 0.7131586083308608, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8326390001602307, ""ap"": 0.8196886246793449, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.9023668639053255, ""ap"": 0.8841145619271554, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8200909864896243, ""ap"": 0.789096658925715, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7205551020408163, ""ap"": 0.7238295983443143, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.937722681359045, ""ap"": 0.9300327464779232, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.8006857142857142, ""ap"": 0.7224641045149043, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,19,67328,0.8462303239514097,0.8327525494276795,0.7876107696334311,0.36299848556518555,0.3830469644902635,0.6027296185493469,0.8586483390607101,0.24196088314056396,"{""hasForce"": {""auc"": 0.8912456747404844, ""ap"": 0.8674222373601516, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7327020408163265, ""ap"": 0.6563598485563753, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8666079153981733, ""ap"": 0.8661964819639699, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.7707100591715976, ""ap"": 0.713141441187639, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.834779542659592, ""ap"": 0.7995443518291317, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7442938775510204, ""ap"": 0.7154207496552758, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9328650137741047, ""ap"": 0.9061126447983122, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7411591836734694, ""ap"": 0.6807009453163585, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,20,67328,0.8418817006229383,0.8121687825182102,0.7826961040590869,0.3552531599998474,0.37961053837342495,0.6236574053764343,0.8888888888888888,0.2842232882976532,"{""hasForce"": {""auc"": 0.8639446366782007, ""ap"": 0.8631966918983751, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6446367346938776, ""ap"": 0.6062131477560372, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.7962666239384714, ""ap"": 0.803698557412954, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.856508875739645, ""ap"": 0.8072422735346435, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8091175686483604, ""ap"": 0.7569181137248661, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7100408163265306, ""ap"": 0.6815681642975183, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9456106519742883, ""ap"": 0.9371014685919401, ""neg_fail"": 0.0030303029343485832, ""n_test"": 330}, ""targets"": {""auc"": 0.7796897959183674, ""ap"": 0.720732666523214, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,21,67328,0.8233786027545207,0.8117585848074922,0.7935591692512083,0.3712567687034607,0.3961053837342497,0.6108458638191223,0.8717067583046965,0.28057798743247986,"{""hasForce"": {""auc"": 0.8954325259515572, ""ap"": 0.892897734895719, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6834285714285715, ""ap"": 0.6453814446091616, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8688912033327992, ""ap"": 0.8592880008091723, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8639053254437871, ""ap"": 0.8283980710601629, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8310300049019187, ""ap"": 0.8071765144687963, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6612571428571429, ""ap"": 0.6976355091599902, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.901799816345271, ""ap"": 0.8963556404707319, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7790693877551019, ""ap"": 0.7541912241964516, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,22,67328,0.8222767272109426,0.801441623309053,0.7758751255341808,0.39877644181251526,0.3997709049255441,0.6228434443473816,0.8735395189003436,0.28134557604789734,"{""hasForce"": {""auc"": 0.8514186851211073, ""ap"": 0.8560834853480406, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6820571428571428, ""ap"": 0.6506964658890224, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.7913795866047107, ""ap"": 0.7816388231953867, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8062130177514792, ""ap"": 0.807688677546174, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.788039318547312, ""ap"": 0.7544535197211881, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7365877551020409, ""ap"": 0.7397297599093594, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9023324150596878, ""ap"": 0.8984489500906803, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.7744653061224489, ""ap"": 0.7175795742736903, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,23,67328,0.8302363060421472,0.8060149843912592,0.7824360892386404,0.37160906195640564,0.38602520045819017,0.6107854843139648,0.8579610538373424,0.24573135375976562,"{""hasForce"": {""auc"": 0.8832179930795848, ""ap"": 0.8903565172771578, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.6995591836734695, ""ap"": 0.6544776411153197, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8099663515462265, ""ap"": 0.8071638519532983, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8431952662721893, ""ap"": 0.8819012697258242, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8192997996233262, ""ap"": 0.7948819765407702, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.6936489795918368, ""ap"": 0.6862366087913746, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9045087235996327, ""ap"": 0.8702338829660992, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.743934693877551, ""ap"": 0.698604628010905, ""neg_fail"": 0.0, ""n_test"": 175}}"
gcn,"GCN (topology, no relation types)",0.0,24,67328,0.813928547997194,0.824767741935484,0.8017499470997224,0.38615843653678894,0.3459335624284078,0.6190908551216125,0.8655211912943872,0.2347172349691391,"{""hasForce"": {""auc"": 0.8916955017301038, ""ap"": 0.8934852006469783, ""neg_fail"": 0.0, ""n_test"": 170}, ""hasIntensity"": {""auc"": 0.7039673469387755, ""ap"": 0.6565915625254655, ""neg_fail"": 0.0, ""n_test"": 175}, ""hasMechanic"": {""auc"": 0.8652459541740106, ""ap"": 0.8701225282449535, ""neg_fail"": 0.0, ""n_test"": 158}, ""isVariationOf"": {""auc"": 0.8772189349112426, ""ap"": 0.8801538341115837, ""neg_fail"": 0.0, ""n_test"": 26}, ""recruits"": {""auc"": 0.8053852306051721, ""ap"": 0.7817295593625879, ""neg_fail"": 0.0, ""n_test"": 341}, ""requires"": {""auc"": 0.7288163265306122, ""ap"": 0.713235023665916, ""neg_fail"": 0.0, ""n_test"": 175}, ""supportsGoal"": {""auc"": 0.9229292929292928, ""ap"": 0.8988406466058995, ""neg_fail"": 0.0, ""n_test"": 330}, ""targets"": {""auc"": 0.801991836734694, ""ap"": 0.7734345692351139, ""neg_fail"": 0.0, ""n_test"": 175}}"
